date,symbol,open,high,low,close,volume
2023-08-29,NIFTY50,1481.18,1488.89,1453.78,1486.53,1979232
2023-08-30,NIFTY50,1477.14,1477.77,1461.8,1472.12,2319337
2023-08-31,NIFTY50,1465.65,1477.71,1445.13,1462.41,1060799
2023-09-01,NIFTY50,1459.39,1465.3,1440.92,1463.59,2297254
2023-09-04,NIFTY50,1454.3,1458.72,1439.0,1453.21,903287
2023-09-05,NIFTY50,1467.77,1469.85,1455.12,1462.12,1203143
2023-09-06,NIFTY50,1420.98,1431.02,1407.99,1417.44,607207
2023-09-07,NIFTY50,1383.8,1407.82,1382.72,1395.01,904918
2023-09-08,NIFTY50,1387.01,1395.36,1386.04,1394.64,2147710
2023-09-11,NIFTY50,1373.14,1388.72,1372.98,1379.51,821736
2023-09-12,NIFTY50,1356.13,1387.3,1347.06,1367.96,1314324
2023-09-13,NIFTY50,1349.09,1359.51,1328.93,1343.5,1199615
2023-09-15,NIFTY50,1353.82,1361.65,1344.76,1358.27,1088926
2023-09-18,NIFTY50,1389.78,1405.27,1386.76,1394.43,1048323
2023-09-19,NIFTY50,1366.53,1381.66,1365.68,1372.34,1466479
2023-09-20,NIFTY50,1399.97,1401.0,1391.53,1398.01,1476666
2023-09-21,NIFTY50,1369.69,1378.91,1357.51,1365.99,2147157
2023-09-22,NIFTY50,1373.64,1383.84,1362.48,1369.19,2083770
2023-09-25,NIFTY50,1334.11,1349.94,1316.98,1326.11,891658
2023-09-26,NIFTY50,1330.28,1339.35,1329.84,1336.56,1972777
2023-09-27,NIFTY50,1347.74,1352.48,1331.35,1337.1,1924885
2023-09-28,NIFTY50,1356.51,1364.52,1327.98,1340.19,2146072
2023-09-29,NIFTY50,1362.91,1368.82,1343.18,1366.61,713763
2023-10-02,NIFTY50,1377.1,1383.17,1367.42,1379.68,2232496
2023-10-03,NIFTY50,1383.1,1404.89,1373.14,1379.1,1751587
2023-10-04,NIFTY50,1369.35,1385.8,1345.75,1361.11,2361616
2023-10-05,NIFTY50,1360.25,1372.83,1353.04,1362.17,1640196
2023-10-06,NIFTY50,1341.59,1348.3,1335.66,1347.08,2205503
2023-10-09,NIFTY50,1351.6,1364.9,1332.5,1337.92,1444347
2023-10-10,NIFTY50,1366.36,1378.53,1341.82,1369.86,1216762
2023-10-11,NIFTY50,1370.11,1403.57,1365.75,1389.09,2104916
2023-10-12,NIFTY50,1398.99,1405.59,1375.61,1395.37,667669
2023-10-13,NIFTY50,1416.22,1417.75,1399.51,1409.34,1341140
2023-10-16,NIFTY50,1388.59,1399.81,1353.37,1377.0,1560294
2023-10-17,NIFTY50,1391.22,1400.3,1369.58,1379.16,1476993
2023-10-18,NIFTY50,1362.66,1365.48,1341.7,1342.12,1608500
2023-10-19,NIFTY50,1323.94,1339.04,1315.51,1327.67,795831
2023-10-20,NIFTY50,1328.72,1339.32,1317.24,1335.3,1340011
2023-10-23,NIFTY50,1333.33,1347.72,1320.46,1343.1,1110827
2023-10-24,NIFTY50,1369.42,1370.51,1345.18,1357.92,1480438
2023-10-25,NIFTY50,1357.92,1371.49,1338.57,1360.92,1833892
2023-10-26,NIFTY50,1350.16,1377.7,1342.36,1361.59,923293
2023-10-27,NIFTY50,1347.05,1365.61,1340.17,1361.05,1092117
2023-10-30,NIFTY50,1392.3,1402.9,1386.18,1391.47,1063852
2023-10-31,NIFTY50,1417.05,1436.84,1415.39,1420.15,1382248
2023-11-01,NIFTY50,1388.95,1389.54,1372.6,1386.84,1844928
2023-11-02,NIFTY50,1383.08,1399.51,1381.1,1389.06,1806035
2023-11-03,NIFTY50,1412.09,1431.35,1406.76,1417.35,1702661
2023-11-06,NIFTY50,1414.06,1437.06,1404.76,1410.82,689604
2023-11-07,NIFTY50,1413.52,1427.24,1401.45,1414.99,949379
2023-11-08,NIFTY50,1404.56,1435.48,1387.12,1400.58,1088067
2023-11-09,NIFTY50,1372.09,1386.69,1368.75,1373.02,1297659
2023-11-10,NIFTY50,1372.94,1394.11,1342.98,1374.96,816839
2023-11-13,NIFTY50,1367.3,1369.19,1356.45,1364.9,1827831
2023-11-14,NIFTY50,1357.9,1379.6,1344.84,1360.17,2118570
2023-11-15,NIFTY50,1328.88,1330.08,1318.68,1327.75,2090588
2023-11-16,NIFTY50,1304.83,1313.69,1285.37,1301.98,1105574
2023-11-17,NIFTY50,1294.36,1305.49,1283.36,1297.72,724848
2023-11-20,NIFTY50,1286.1,1296.62,1270.67,1286.91,1413015
2023-11-21,NIFTY50,1297.14,1299.57,1277.45,1296.53,1063599
2023-11-22,NIFTY50,1277.25,1278.22,1259.65,1273.04,1744422
2023-11-23,NIFTY50,1287.06,1289.29,1283.46,1285.6,1046916
2023-11-24,NIFTY50,1296.83,1297.71,1294.46,1295.3,1650110
2023-11-27,NIFTY50,1297.99,1307.32,1293.86,1295.06,1774006
2023-11-28,NIFTY50,1304.15,1310.76,1303.98,1306.24,1174201
2023-11-29,NIFTY50,1304.43,1305.17,1295.12,1302.18,1878857
2023-11-30,NIFTY50,1290.92,1303.19,1288.25,1295.73,2357354
2023-12-01,NIFTY50,1280.87,1302.28,1270.42,1292.67,771264
2023-12-04,NIFTY50,1266.76,1267.71,1261.02,1264.25,1414694
2023-12-05,NIFTY50,1248.53,1261.94,1241.71,1260.89,2115639
2023-12-06,NIFTY50,1273.34,1279.63,1272.0,1274.39,2247477
2023-12-07,NIFTY50,1248.83,1266.79,1236.06,1239.44,2157232
2023-12-08,NIFTY50,1254.82,1259.66,1246.07,1250.39,935206
2023-12-11,NIFTY50,1228.71,1256.68,1228.61,1235.04,732811
2023-12-12,NIFTY50,1229.7,1230.68,1210.35,1225.29,2396705
2023-12-13,NIFTY50,1225.66,1238.03,1210.96,1224.28,1942638
2023-12-14,NIFTY50,1221.19,1238.49,1204.32,1226.36,2227152
2023-12-15,NIFTY50,1249.84,1257.24,1247.06,1250.53,1043930
2023-12-18,NIFTY50,1241.41,1245.8,1234.59,1244.79,2243602
2023-12-19,NIFTY50,1274.35,1281.79,1274.06,1276.41,1427424
2023-12-20,NIFTY50,1276.39,1288.37,1273.87,1274.36,677587
2023-12-21,NIFTY50,1271.45,1297.51,1266.52,1281.4,683386
2023-12-22,NIFTY50,1297.8,1324.21,1288.88,1292.44,1015717
2023-12-25,NIFTY50,1288.67,1295.74,1269.1,1275.98,1567412
2023-12-26,NIFTY50,1249.68,1271.39,1238.97,1250.73,1552669
2023-12-27,NIFTY50,1244.26,1261.13,1231.86,1250.37,1657980
2023-12-28,NIFTY50,1259.25,1275.29,1250.3,1261.86,2297717
2023-12-29,NIFTY50,1284.62,1291.26,1271.91,1276.89,989278
2024-01-01,NIFTY50,1264.02,1267.97,1260.33,1267.24,2343474
2024-01-02,NIFTY50,1304.12,1306.18,1294.14,1301.08,1203780
2024-01-03,NIFTY50,1311.04,1322.76,1291.59,1296.37,1076843
2024-01-04,NIFTY50,1275.85,1281.62,1271.42,1280.48,718993
2024-01-05,NIFTY50,1303.32,1308.85,1300.25,1302.69,1962860
2024-01-08,NIFTY50,1323.08,1328.59,1309.47,1326.87,1851778
2024-01-09,NIFTY50,1303.16,1321.09,1297.25,1305.58,2269793
2024-01-10,NIFTY50,1322.66,1330.41,1308.38,1321.88,1511267
2024-01-11,NIFTY50,1289.77,1315.19,1282.93,1294.58,1492590
2024-01-12,NIFTY50,1297.73,1300.17,1293.51,1294.8,2345889
2024-01-15,NIFTY50,1343.32,1353.51,1335.16,1342.14,1609989
2024-01-16,NIFTY50,1377.82,1378.05,1352.81,1369.87,1055221
2024-01-17,NIFTY50,1390.12,1396.65,1381.24,1385.39,1727790
2024-01-18,NIFTY50,1402.66,1402.99,1373.61,1399.98,2212541
2024-01-19,NIFTY50,1392.33,1398.6,1377.72,1381.99,1619658
2024-01-22,NIFTY50,1388.54,1408.07,1366.85,1389.85,1682968
2024-01-23,NIFTY50,1404.91,1424.83,1392.33,1400.47,2251664
2024-01-24,NIFTY50,1373.88,1379.09,1373.85,1378.22,2264817
2024-01-25,NIFTY50,1393.43,1393.67,1373.64,1383.51,1772400
2024-01-26,NIFTY50,1391.62,1401.18,1380.32,1396.56,2176065
2024-01-29,NIFTY50,1409.25,1409.97,1394.94,1402.34,1365199
2024-01-30,NIFTY50,1408.16,1423.07,1388.76,1413.05,1438726
2024-01-31,NIFTY50,1410.76,1411.32,1379.65,1409.04,689497
2024-02-01,NIFTY50,1378.05,1389.64,1353.97,1385.15,980600
2024-02-02,NIFTY50,1382.04,1404.52,1379.04,1387.08,2299860
2024-02-05,NIFTY50,1340.27,1348.15,1322.56,1346.36,2180119
2024-02-06,NIFTY50,1335.47,1348.61,1322.9,1332.29,1737704
2024-02-07,NIFTY50,1360.89,1366.87,1352.21,1357.04,1148578
2024-02-08,NIFTY50,1403.27,1422.67,1379.74,1397.68,1311602
2024-02-09,NIFTY50,1411.38,1412.28,1402.99,1408.22,1775085
2024-02-12,NIFTY50,1355.42,1360.89,1354.71,1356.43,762334
2024-02-13,NIFTY50,1392.2,1400.25,1376.84,1387.18,2012227
2024-02-14,NIFTY50,1412.05,1427.37,1393.06,1400.77,2267766
2024-02-15,NIFTY50,1395.95,1406.67,1376.5,1398.07,607799
2024-02-16,NIFTY50,1411.77,1430.3,1398.85,1416.5,1200731
2024-02-19,NIFTY50,1435.1,1441.21,1419.18,1430.54,1439765
2024-02-20,NIFTY50,1419.99,1420.86,1400.07,1405.16,1705698
2024-02-22,NIFTY50,1377.96,1393.96,1361.53,1377.94,1402700
2024-02-23,NIFTY50,1401.01,1427.35,1394.23,1402.67,1339167
2024-02-26,NIFTY50,1347.65,1366.52,1346.5,1353.82,881102
2024-02-27,NIFTY50,1364.22,1378.53,1342.09,1368.51,2129527
2024-02-28,NIFTY50,1371.34,1378.97,1352.46,1377.14,1721459
2024-02-29,NIFTY50,1394.57,1402.02,1387.54,1400.62,699983
2024-03-01,NIFTY50,1450.28,1463.73,1433.39,1442.02,1461709
2024-03-04,NIFTY50,1485.13,1485.49,1459.09,1475.1,1386376
2024-03-05,NIFTY50,1515.77,1516.91,1509.48,1514.25,1108765
2024-03-06,NIFTY50,1537.97,1543.11,1529.85,1536.38,2354205
2024-03-07,NIFTY50,1558.22,1562.28,1542.14,1551.07,1919541
2024-03-08,NIFTY50,1581.18,1584.34,1579.1,1580.14,1045954
2024-03-11,NIFTY50,1584.01,1595.97,1575.54,1582.24,1348502
2024-03-12,NIFTY50,1567.27,1582.49,1549.35,1561.73,952135
2024-03-13,NIFTY50,1562.76,1570.69,1542.32,1562.14,1237842
2024-03-14,NIFTY50,1535.73,1579.95,1517.76,1525.06,734848
2024-03-15,NIFTY50,1539.32,1542.96,1498.14,1514.01,1546598
2024-03-18,NIFTY50,1568.12,1575.96,1558.11,1567.14,2358622
2024-03-19,NIFTY50,1585.77,1588.36,1561.71,1582.56,1723468
2024-03-20,NIFTY50,1574.98,1581.85,1543.03,1580.48,645956
2024-03-21,NIFTY50,1565.23,1581.64,1564.93,1567.72,1405855
2024-03-22,NIFTY50,1527.87,1543.08,1519.06,1526.21,1156541
2024-03-25,NIFTY50,1519.48,1526.61,1504.06,1515.33,2332723
2024-03-26,NIFTY50,1498.33,1506.29,1498.2,1498.76,1611084
2024-03-27,NIFTY50,1492.88,1509.25,1492.12,1500.79,632055
2024-03-29,NIFTY50,1508.61,1514.82,1494.15,1504.72,1326566
2024-04-01,NIFTY50,1502.07,1517.37,1494.32,1505.06,1624928
2024-04-02,NIFTY50,1465.61,1473.93,1454.04,1461.68,895348
2024-04-03,NIFTY50,1497.21,1498.94,1467.6,1497.86,865483
2024-04-04,NIFTY50,1510.34,1511.44,1507.35,1510.3,1093443
2024-04-05,NIFTY50,1512.73,1521.39,1501.38,1512.31,1772046
2024-04-08,NIFTY50,1491.38,1521.88,1491.19,1506.25,1792422
2024-04-09,NIFTY50,1528.97,1529.25,1509.12,1518.62,853423
2024-04-10,NIFTY50,1544.9,1566.14,1541.02,1550.88,1326810
2024-04-11,NIFTY50,1571.56,1574.97,1546.48,1567.7,2075197
2024-04-12,NIFTY50,1545.8,1549.01,1528.7,1540.54,2120993
2024-04-15,NIFTY50,1508.29,1525.86,1493.76,1511.52,2362374
2024-04-16,NIFTY50,1448.09,1466.21,1441.78,1456.95,795212
2024-04-17,NIFTY50,1466.36,1485.72,1456.77,1461.19,1817903
2024-04-18,NIFTY50,1473.15,1491.52,1471.5,1479.19,1465274
2024-04-19,NIFTY50,1509.79,1510.82,1502.23,1509.41,1873436
2024-04-22,NIFTY50,1518.12,1529.89,1510.38,1513.69,2078436
2024-04-23,NIFTY50,1531.91,1535.41,1513.5,1534.56,1181144
2024-04-24,NIFTY50,1501.22,1530.3,1493.16,1513.17,1780242
2024-04-25,NIFTY50,1522.45,1530.3,1517.76,1526.64,1503005
2024-04-26,NIFTY50,1529.08,1545.85,1520.48,1524.37,1593229
2024-04-29,NIFTY50,1503.75,1519.97,1493.22,1508.93,2062906
2024-04-30,NIFTY50,1476.85,1488.69,1459.61,1469.58,2368450
2024-05-01,NIFTY50,1486.98,1509.68,1475.39,1497.55,1169857
2024-05-02,NIFTY50,1438.99,1455.63,1432.37,1445.1,2105506
2024-05-03,NIFTY50,1448.19,1472.12,1442.37,1460.14,1781396
2024-05-07,NIFTY50,1435.93,1445.04,1429.73,1442.03,1060276
2024-05-08,NIFTY50,1468.26,1472.05,1449.77,1456.58,2181315
2024-05-09,NIFTY50,1448.96,1454.74,1443.85,1444.21,1427374
2024-05-10,NIFTY50,1460.84,1471.71,1454.28,1462.16,2004804
2024-05-13,NIFTY50,1453.59,1457.57,1434.45,1457.53,1869364
2024-05-14,NIFTY50,1442.53,1451.35,1430.31,1433.8,1380924
2024-05-15,NIFTY50,1422.06,1428.5,1420.69,1422.4,960875
2024-05-16,NIFTY50,1380.24,1405.25,1372.09,1386.59,1446388
2024-05-17,NIFTY50,1404.28,1408.48,1381.07,1393.08,1658921
2024-05-20,NIFTY50,1408.05,1421.34,1405.83,1416.86,2244665
2024-05-21,NIFTY50,1428.57,1442.97,1423.3,1426.79,830016
2024-05-22,NIFTY50,1434.61,1453.23,1424.51,1429.61,1440134
2024-05-23,NIFTY50,1467.23,1476.68,1451.38,1459.79,1536857
2024-05-24,NIFTY50,1447.68,1463.62,1429.24,1433.21,997553
2024-05-27,NIFTY50,1452.84,1465.71,1432.74,1446.4,1254936
2024-05-28,NIFTY50,1442.4,1464.74,1432.91,1447.03,815616
2024-05-29,NIFTY50,1445.17,1451.79,1431.31,1436.58,2154589
2024-05-30,NIFTY50,1452.21,1458.1,1440.92,1449.67,1367231
2024-05-31,NIFTY50,1415.46,1427.06,1413.66,1423.77,1218965
2024-06-03,NIFTY50,1413.82,1436.84,1389.6,1421.13,1291290
2024-06-04,NIFTY50,1423.77,1429.98,1419.39,1429.24,1735153
2024-06-05,NIFTY50,1388.44,1414.53,1374.04,1403.26,2195134
2024-06-06,NIFTY50,1401.67,1409.94,1395.03,1398.41,750804
2024-06-07,NIFTY50,1414.84,1420.45,1406.61,1410.65,1350467
2024-06-10,NIFTY50,1436.44,1448.88,1431.85,1432.72,1780376
2024-06-11,NIFTY50,1406.11,1440.34,1402.78,1411.7,1692248
2024-06-12,NIFTY50,1432.41,1433.39,1430.92,1432.58,1877470
2024-06-13,NIFTY50,1434.93,1453.06,1426.22,1426.26,1990023
2024-06-14,NIFTY50,1431.7,1446.61,1427.1,1428.81,1002049
2024-06-17,NIFTY50,1415.91,1423.15,1409.53,1416.75,1711067
2024-06-18,NIFTY50,1429.86,1450.55,1411.84,1434.98,1762675
2024-06-19,NIFTY50,1419.17,1432.17,1413.55,1419.3,1703281
2024-06-20,NIFTY50,1435.39,1440.75,1425.49,1426.16,2040473
2024-06-21,NIFTY50,1435.59,1438.63,1429.44,1435.26,1549534
2024-06-24,NIFTY50,1469.89,1482.43,1448.12,1453.13,1323971
2024-06-25,NIFTY50,1447.01,1447.14,1421.51,1429.59,1647737
2024-06-26,NIFTY50,1453.14,1456.82,1434.19,1447.82,1933204
2024-06-27,NIFTY50,1437.42,1462.0,1433.86,1449.01,1982265
2024-06-28,NIFTY50,1481.75,1490.84,1466.38,1483.49,1708615
2024-07-01,NIFTY50,1485.31,1494.16,1474.11,1475.78,1017146
2024-07-02,NIFTY50,1458.92,1480.93,1456.21,1462.85,616053
2024-07-03,NIFTY50,1457.05,1469.16,1446.61,1461.92,2226964
2024-07-04,NIFTY50,1455.34,1458.04,1448.44,1455.03,1880718
2024-07-05,NIFTY50,1471.03,1477.95,1445.83,1451.48,803403
2024-07-08,NIFTY50,1419.47,1442.06,1413.66,1422.69,1867902
2024-07-09,NIFTY50,1363.19,1381.35,1355.39,1376.44,1472557
2024-07-10,NIFTY50,1346.85,1352.32,1343.95,1344.81,2002761
2024-07-11,NIFTY50,1335.22,1340.54,1321.89,1332.47,1308422
2024-07-12,NIFTY50,1347.03,1355.99,1338.15,1341.95,717284
2024-07-15,NIFTY50,1336.17,1350.23,1334.04,1335.57,1586141
2024-07-16,NIFTY50,1317.86,1327.07,1305.99,1315.5,1891709
2024-07-17,NIFTY50,1309.53,1313.35,1289.78,1312.51,1465329
2024-07-18,NIFTY50,1320.49,1327.0,1309.07,1314.09,1486289
2024-07-19,NIFTY50,1373.66,1391.1,1360.56,1373.74,2009356
2024-07-22,NIFTY50,1406.14,1423.87,1381.2,1402.43,1045765
2024-07-23,NIFTY50,1401.85,1421.4,1401.32,1406.95,1410062
2024-07-25,NIFTY50,1384.51,1396.03,1374.8,1374.88,2120567
2024-07-26,NIFTY50,1373.06,1376.26,1358.8,1371.3,647870
2024-07-29,NIFTY50,1362.08,1375.24,1347.8,1364.93,2242881
2024-07-30,NIFTY50,1377.78,1379.14,1353.77,1377.4,721633
2024-07-31,NIFTY50,1417.51,1427.11,1411.52,1425.27,1230821
2024-08-01,NIFTY50,1419.88,1441.66,1416.39,1424.09,2372123
2024-08-02,NIFTY50,1385.95,1389.33,1365.9,1380.19,2390456
2024-08-05,NIFTY50,1382.16,1384.22,1365.06,1377.92,1996397
2024-08-06,NIFTY50,1347.42,1368.88,1337.67,1341.74,1887799
2024-08-07,NIFTY50,1365.05,1373.8,1353.32,1360.17,917971
2024-08-08,NIFTY50,1382.89,1391.25,1377.55,1384.76,2218690
2024-08-09,NIFTY50,1393.32,1400.28,1388.63,1392.55,1551868
2024-08-12,NIFTY50,1373.09,1385.6,1337.02,1360.19,1600200
2024-08-13,NIFTY50,1356.0,1368.77,1334.91,1356.68,746600
2024-08-14,NIFTY50,1373.09,1393.14,1357.92,1383.66,638731
2024-08-15,NIFTY50,1361.93,1371.05,1354.97,1362.01,1138864
2024-08-16,NIFTY50,1346.74,1364.3,1331.47,1349.56,1566796
2024-08-20,NIFTY50,1354.74,1373.93,1353.74,1355.49,1430487
2024-08-21,NIFTY50,1366.79,1377.14,1356.41,1366.73,1781524
2024-08-22,NIFTY50,1361.76,1374.9,1359.05,1368.88,1883975
2024-08-23,NIFTY50,1379.58,1415.84,1372.41,1376.78,776097
2024-08-26,NIFTY50,1380.55,1390.78,1376.14,1381.81,954624
2024-08-27,NIFTY50,1373.38,1406.03,1361.74,1369.48,807506
2024-08-28,NIFTY50,1363.21,1385.69,1355.27,1368.13,1020881
2024-08-29,NIFTY50,1367.84,1383.19,1366.95,1374.82,961709
2024-08-30,NIFTY50,1348.37,1360.93,1338.98,1351.47,1980091
2024-09-02,NIFTY50,1367.13,1380.26,1340.11,1356.15,631334
2024-09-03,NIFTY50,1346.24,1371.38,1342.31,1358.74,1360474
2024-09-04,NIFTY50,1376.51,1377.6,1367.4,1369.28,1206600
2024-09-05,NIFTY50,1376.78,1385.68,1375.39,1377.4,944357
2024-09-06,NIFTY50,1362.46,1371.06,1347.0,1354.95,1373098
2024-09-09,NIFTY50,1325.52,1336.34,1324.5,1328.4,1060389
2024-09-10,NIFTY50,1336.47,1343.26,1328.2,1334.2,1717772
2024-09-11,NIFTY50,1333.56,1337.55,1330.23,1331.45,864257
2024-09-12,NIFTY50,1347.89,1372.47,1328.63,1334.06,1075322
2024-09-13,NIFTY50,1321.4,1332.21,1316.15,1322.55,2098043
2024-09-16,NIFTY50,1297.44,1308.69,1279.3,1296.24,1122117
2024-09-17,NIFTY50,1296.94,1308.86,1288.54,1302.26,1806607
2024-09-18,NIFTY50,1301.56,1309.75,1285.88,1299.96,1514220
2024-09-19,NIFTY50,1308.01,1323.5,1303.13,1313.25,2342442
2024-09-20,NIFTY50,1335.7,1337.39,1317.47,1336.84,1220024
2024-09-23,NIFTY50,1363.08,1363.61,1357.12,1360.87,1644353
2024-09-24,NIFTY50,1386.5,1395.47,1376.93,1383.03,946263
2024-09-25,NIFTY50,1355.87,1369.76,1350.93,1362.42,1525564
2024-09-26,NIFTY50,1311.41,1322.66,1309.13,1317.61,1003554
2024-09-27,NIFTY50,1312.36,1317.53,1295.59,1305.13,1850480
2024-09-30,NIFTY50,1276.76,1287.28,1271.38,1280.49,1313212
2024-10-01,NIFTY50,1254.88,1261.92,1250.14,1254.1,642714
2024-10-02,NIFTY50,1265.5,1272.9,1265.12,1267.65,1675809
2024-10-03,NIFTY50,1225.66,1250.08,1218.83,1235.71,775178
2024-10-04,NIFTY50,1253.18,1256.36,1246.21,1254.19,2069315
2024-10-07,NIFTY50,1275.52,1294.71,1265.09,1276.65,1506930
2024-10-08,NIFTY50,1343.87,1354.74,1324.23,1332.48,939320
2024-10-09,NIFTY50,1341.89,1373.22,1335.41,1355.11,1916099
2024-10-10,NIFTY50,1397.56,1416.95,1394.21,1401.64,2251647
2024-10-11,NIFTY50,1391.54,1393.16,1375.67,1387.65,690187
2024-10-14,NIFTY50,1368.87,1379.99,1362.79,1372.91,1127681
2024-10-15,NIFTY50,1379.51,1409.47,1367.09,1394.88,2218466
2024-10-16,NIFTY50,1370.02,1389.35,1363.89,1366.17,1998493
2024-10-17,NIFTY50,1392.42,1411.94,1378.08,1391.64,1695198
2024-10-18,NIFTY50,1379.63,1394.01,1371.28,1385.87,2189371
2024-10-21,NIFTY50,1336.26,1343.51,1316.2,1343.3,1357585
2024-10-22,NIFTY50,1378.85,1385.45,1362.95,1383.96,1064002
2024-10-23,NIFTY50,1360.62,1386.75,1349.99,1359.72,1487043
2024-10-24,NIFTY50,1413.79,1423.78,1409.65,1415.46,1672607
2024-10-25,NIFTY50,1377.81,1387.31,1365.08,1382.77,1186616
2024-10-28,NIFTY50,1366.4,1368.65,1344.87,1364.5,1786054
2024-10-29,NIFTY50,1376.19,1382.73,1367.48,1369.5,875821
2024-10-30,NIFTY50,1365.57,1382.89,1356.76,1370.11,885993
2024-10-31,NIFTY50,1346.2,1352.36,1324.39,1336.24,1388153
2024-11-01,NIFTY50,1338.62,1339.11,1328.6,1338.86,1768048
2024-11-04,NIFTY50,1346.73,1350.11,1326.24,1343.18,1042628
2024-11-05,NIFTY50,1355.66,1368.03,1342.74,1353.31,1350003
2024-11-06,NIFTY50,1322.09,1330.71,1310.59,1319.29,1662266
2024-11-07,NIFTY50,1307.94,1321.41,1306.67,1306.89,1779910
2024-11-08,NIFTY50,1289.84,1314.75,1287.8,1304.99,1517968
2024-11-11,NIFTY50,1315.47,1322.53,1311.18,1322.23,722311
2024-11-12,NIFTY50,1331.33,1339.45,1324.82,1326.06,981571
2024-11-13,NIFTY50,1311.67,1325.99,1302.66,1319.05,843604
2024-11-14,NIFTY50,1310.64,1320.04,1304.65,1310.46,1410536
2024-11-15,NIFTY50,1330.78,1349.41,1307.86,1341.75,1328203
2024-11-18,NIFTY50,1320.01,1335.44,1303.83,1324.64,2240910
2024-11-19,NIFTY50,1340.88,1341.2,1323.52,1331.31,1839369
2024-11-20,NIFTY50,1287.22,1289.89,1263.45,1286.24,2175195
2024-11-21,NIFTY50,1315.75,1335.99,1306.14,1322.05,628439
2024-11-22,NIFTY50,1327.29,1349.3,1311.84,1332.13,1962687
2024-11-25,NIFTY50,1283.97,1304.45,1262.69,1295.5,1627207
2024-11-26,NIFTY50,1310.77,1322.5,1304.16,1308.44,2297004
2024-11-27,NIFTY50,1335.84,1350.73,1319.1,1338.16,1088069
2024-11-28,NIFTY50,1360.32,1364.63,1350.48,1356.14,1954947
2024-11-29,NIFTY50,1362.72,1362.94,1354.38,1358.14,1224827
2024-12-02,NIFTY50,1374.18,1383.4,1372.25,1377.01,1460085
2024-12-03,NIFTY50,1353.84,1375.38,1343.86,1361.1,1111563
2024-12-04,NIFTY50,1346.99,1378.97,1335.74,1355.95,920258
2024-12-05,NIFTY50,1345.04,1358.38,1339.37,1348.58,1072852
