date,city,temp_c,rain_mm,humidity_pct,pressure_hpa,wind_kmh,aqi
2022-02-12,Mumbai,27.2,4.3,61.0,1010.9,15.5,97.0
2022-02-13,Mumbai,21.3,0.2,62.0,1013.4,6.3,137.0
2022-02-14,Mumbai,27.0,0.7,57.0,1006.2,16.8,85.0
2022-02-15,Mumbai,22.5,1.4,75.0,1003.0,10.0,97.0
2022-02-16,Mumbai,24.9,0.6,66.0,1007.8,9.1,86.0
2022-02-17,Mumbai,28.3,5.1,74.0,1009.2,5.0,88.0
2022-02-18,Mumbai,21.5,0.1,58.0,1020.0,6.6,95.0
2022-02-19,Mumbai,22.7,0.1,58.0,1009.0,9.0,85.0
2022-02-20,Mumbai,27.0,1.0,62.0,1014.0,1.3,96.0
2022-02-21,Mumbai,25.2,0.0,56.0,1013.2,11.4,130.0
2022-02-22,Mumbai,24.1,0.1,57.0,1018.2,2.0,71.0
2022-02-23,Mumbai,25.0,1.0,48.0,1010.1,6.0,80.0
2022-02-24,Mumbai,23.6,0.5,61.0,1012.2,4.8,85.0
2022-02-25,Mumbai,25.3,6.8,55.0,1008.7,9.1,94.0
2022-02-26,Mumbai,27.5,0.6,60.0,1005.9,10.3,121.0
2022-02-27,Mumbai,24.6,0.4,52.0,1005.3,8.3,116.0
2022-02-28,Mumbai,25.5,4.3,41.0,1006.1,8.5,111.0
2022-03-01,Mumbai,27.2,5.5,57.0,1014.8,5.5,106.0
2022-03-02,Mumbai,28.5,1.2,62.0,1010.2,7.7,146.0
2022-03-03,Mumbai,24.5,1.2,45.0,1008.3,12.3,83.0
2022-03-04,Mumbai,25.9,0.0,47.0,1008.9,5.2,82.0
2022-03-05,Mumbai,24.6,0.0,51.0,1006.5,9.3,103.0
2022-03-06,Mumbai,24.6,2.9,51.0,1008.5,10.2,107.0
2022-03-07,Mumbai,25.0,5.1,41.0,1008.4,6.1,99.0
2022-03-08,Mumbai,24.7,0.5,65.0,1011.1,8.1,88.0
2022-03-09,Mumbai,23.0,1.5,60.0,1012.0,8.0,80.0
2022-03-10,Mumbai,22.7,0.0,48.0,1001.7,4.9,98.0
2022-03-11,Mumbai,24.7,2.6,40.0,1009.1,17.6,90.0
2022-03-12,Mumbai,26.1,0.4,55.0,1013.6,5.2,94.0
2022-03-13,Mumbai,27.9,0.5,66.0,1003.9,14.5,84.0
2022-03-14,Mumbai,25.2,0.6,58.0,1006.9,11.7,127.0
2022-03-15,Mumbai,25.8,0.4,60.0,1008.5,1.8,111.0
2022-03-16,Mumbai,27.2,0.0,46.0,1012.1,8.2,136.0
2022-03-17,Mumbai,27.4,0.9,54.0,1010.0,11.6,93.0
2022-03-18,Mumbai,26.1,1.5,41.0,1006.6,10.6,104.0
2022-03-19,Mumbai,26.3,0.9,66.0,1009.4,3.2,98.0
2022-03-20,Mumbai,29.3,0.6,56.0,1011.4,8.2,103.0
2022-03-21,Mumbai,25.9,0.2,37.0,1008.8,1.9,98.0
2022-03-22,Mumbai,25.8,0.5,39.0,1014.5,2.6,99.0
2022-03-23,Mumbai,24.0,0.4,55.0,1008.7,6.0,67.0
2022-03-24,Mumbai,27.3,0.7,52.0,1002.7,7.9,97.0
2022-03-25,Mumbai,26.3,0.0,49.0,1003.6,14.1,114.0
2022-03-26,Mumbai,29.8,0.0,56.0,1006.1,8.6,67.0
2022-03-27,Mumbai,26.3,0.0,65.0,1005.8,11.7,95.0
2022-03-28,Mumbai,28.2,0.1,54.0,1009.0,1.9,112.0
2022-03-29,Mumbai,28.4,0.1,38.0,1007.8,2.0,124.0
2022-03-30,Mumbai,29.6,4.4,50.0,1013.1,5.0,100.0
2022-03-31,Mumbai,25.1,0.5,42.0,1009.4,14.7,109.0
2022-04-01,Mumbai,29.6,1.7,45.0,1012.0,1.2,132.0
2022-04-02,Mumbai,27.3,0.5,53.0,1002.9,0.2,124.0
2022-04-03,Mumbai,27.2,4.6,50.0,1004.2,6.7,92.0
2022-04-04,Mumbai,26.9,0.1,43.0,1008.5,12.3,89.0
2022-04-05,Mumbai,26.8,0.1,50.0,1006.0,0.2,118.0
2022-04-06,Mumbai,27.0,0.0,45.0,1008.1,6.0,104.0
2022-04-07,Mumbai,23.9,0.0,54.0,1006.5,1.2,90.0
2022-04-08,Mumbai,28.5,7.8,49.0,1002.9,13.4,95.0
2022-04-09,Mumbai,27.8,0.1,53.0,1012.1,10.1,105.0
2022-04-10,Mumbai,26.3,0.9,48.0,1009.7,8.3,95.0
2022-04-11,Mumbai,27.8,1.0,56.0,998.8,6.9,94.0
2022-04-12,Mumbai,31.5,0.1,49.0,1002.5,6.0,94.0
2022-04-13,Mumbai,28.6,1.6,50.0,1004.9,7.7,71.0
2022-04-14,Mumbai,27.5,1.8,46.0,1007.5,4.2,129.0
2022-04-15,Mumbai,30.8,1.9,51.0,1004.4,3.2,119.0
2022-04-16,Mumbai,27.0,1.0,38.0,999.1,2.2,124.0
2022-04-17,Mumbai,28.0,3.9,69.0,1007.8,7.1,95.0
2022-04-18,Mumbai,27.5,0.6,45.0,1003.5,3.6,99.0
2022-04-19,Mumbai,28.0,0.5,51.0,1009.1,10.9,107.0
2022-04-20,Mumbai,29.6,0.7,47.0,1005.4,2.1,111.0
2022-04-21,Mumbai,29.5,0.0,47.0,1008.1,9.5,63.0
2022-04-22,Mumbai,27.5,0.1,53.0,1007.3,9.4,102.0
2022-04-23,Mumbai,28.5,1.1,46.0,1007.4,12.4,77.0
2022-04-24,Mumbai,28.9,2.0,47.0,1001.7,6.0,94.0
2022-04-25,Mumbai,28.2,6.1,40.0,1007.8,0.5,83.0
2022-04-26,Mumbai,28.8,6.3,43.0,1004.4,3.0,125.0
2022-04-27,Mumbai,27.8,0.3,42.0,998.5,12.0,104.0
2022-04-28,Mumbai,27.9,0.0,63.0,1001.8,5.7,93.0
2022-04-29,Mumbai,29.2,5.7,41.0,1002.0,5.3,118.0
2022-04-30,Mumbai,27.5,0.6,42.0,1005.1,4.5,92.0
2022-05-01,Mumbai,29.9,0.2,51.0,1005.9,6.8,80.0
2022-05-02,Mumbai,29.0,0.5,60.0,998.6,6.1,89.0
2022-05-03,Mumbai,27.9,0.3,38.0,1005.9,0.2,85.0
2022-05-04,Mumbai,28.5,11.9,39.0,1002.6,4.4,92.0
2022-05-05,Mumbai,28.7,5.4,51.0,998.6,11.5,106.0
2022-05-06,Mumbai,29.3,15.6,52.0,1006.0,13.4,89.0
2022-05-07,Mumbai,29.8,6.0,40.0,999.6,6.5,89.0
2022-05-08,Mumbai,29.3,2.3,37.0,997.8,4.8,108.0
2022-05-09,Mumbai,28.4,12.3,43.0,1005.5,13.0,95.0
2022-05-10,Mumbai,32.0,0.9,55.0,1006.0,6.3,106.0
2022-05-11,Mumbai,31.3,2.4,50.0,999.7,1.9,91.0
2022-05-12,Mumbai,30.1,7.4,55.0,1006.4,6.5,65.0
2022-05-13,Mumbai,31.5,0.4,49.0,1006.1,10.1,68.0
2022-05-14,Mumbai,30.5,1.8,50.0,1000.0,13.9,58.0
2022-05-15,Mumbai,29.7,0.1,54.0,1010.0,4.9,108.0
2022-05-16,Mumbai,30.3,0.5,49.0,1001.7,9.4,94.0
2022-05-17,Mumbai,34.4,2.2,52.0,1002.7,5.6,78.0
2022-05-18,Mumbai,31.8,12.0,44.0,992.2,12.0,69.0
2022-05-19,Mumbai,31.9,5.7,46.0,1004.2,8.2,92.0
2022-05-20,Mumbai,29.8,4.5,54.0,999.2,8.2,83.0
2022-05-21,Mumbai,31.4,0.0,49.0,1003.3,2.7,91.0
2022-05-22,Mumbai,34.0,0.0,45.0,994.7,5.6,70.0
2022-05-23,Mumbai,31.2,0.4,55.0,1006.1,5.6,64.0
2022-05-24,Mumbai,32.3,0.3,54.0,1007.2,8.7,112.0
2022-05-25,Mumbai,32.6,5.4,51.0,1008.9,10.8,66.0
2022-05-26,Mumbai,31.7,7.6,45.0,989.5,7.0,82.0
2022-05-27,Mumbai,33.2,3.5,57.0,1003.5,6.1,106.0
2022-05-28,Mumbai,31.2,12.6,68.0,1002.5,5.5,49.0
2022-05-29,Mumbai,31.6,8.4,45.0,989.0,7.2,94.0
2022-05-30,Mumbai,29.9,3.9,40.0,998.1,8.1,82.0
2022-05-31,Mumbai,35.1,5.7,46.0,1000.6,1.3,78.0
2022-06-01,Mumbai,31.5,0.0,45.0,1006.6,7.6,85.0
2022-06-02,Mumbai,31.2,2.4,42.0,997.6,7.5,59.0
2022-06-03,Mumbai,33.2,6.0,43.0,1001.7,7.2,40.0
2022-06-04,Mumbai,30.4,0.1,57.0,1000.6,0.5,113.0
2022-06-05,Mumbai,31.2,7.9,57.0,1002.2,6.4,74.0
2022-06-06,Mumbai,30.0,10.2,62.0,999.1,1.4,94.0
2022-06-07,Mumbai,31.3,5.4,57.0,1004.2,8.6,98.0
2022-06-08,Mumbai,30.7,1.1,48.0,1004.5,12.8,82.0
2022-06-09,Mumbai,32.2,0.0,59.0,995.2,10.8,85.0
2022-06-10,Mumbai,31.2,0.3,48.0,1005.0,5.6,89.0
2022-06-11,Mumbai,30.5,0.5,50.0,997.5,4.7,104.0
2022-06-12,Mumbai,31.0,8.9,44.0,999.4,4.6,84.0
2022-06-13,Mumbai,31.3,3.4,61.0,1004.9,8.6,98.0
2022-06-14,Mumbai,30.7,5.0,59.0,1000.8,4.1,70.0
2022-06-15,Mumbai,33.0,11.3,49.0,1002.7,4.7,67.0
2022-06-16,Mumbai,32.6,1.8,50.0,1003.5,3.9,75.0
2022-06-17,Mumbai,31.8,0.9,53.0,1002.7,3.3,81.0
2022-06-18,Mumbai,29.8,0.0,54.0,998.2,3.6,83.0
2022-06-19,Mumbai,32.5,0.2,59.0,996.5,4.7,107.0
2022-06-20,Mumbai,29.7,0.4,53.0,1003.0,12.3,87.0
2022-06-21,Mumbai,32.0,1.2,56.0,1003.3,1.1,73.0
2022-06-22,Mumbai,31.8,3.7,43.0,1001.7,1.2,107.0
2022-06-23,Mumbai,30.9,0.8,51.0,999.5,9.7,77.0
2022-06-24,Mumbai,30.5,0.3,41.0,1003.7,2.7,77.0
2022-06-25,Mumbai,30.8,6.0,66.0,1000.1,6.3,79.0
2022-06-26,Mumbai,35.0,0.2,63.0,994.7,7.8,64.0
2022-06-27,Mumbai,31.5,21.1,59.0,1001.3,7.1,50.0
2022-06-28,Mumbai,31.6,0.2,62.0,1002.2,3.6,71.0
2022-06-29,Mumbai,33.4,2.1,68.0,1003.3,11.0,63.0
2022-06-30,Mumbai,32.6,2.7,61.0,996.6,13.6,53.0
2022-07-01,Mumbai,33.6,0.0,43.0,997.2,2.6,70.0
2022-07-02,Mumbai,30.1,2.6,53.0,1001.5,5.8,64.0
2022-07-03,Mumbai,30.3,0.4,38.0,998.4,11.1,56.0
2022-07-04,Mumbai,37.1,0.6,49.0,999.9,6.1,35.0
2022-07-05,Mumbai,31.9,0.1,46.0,1004.0,2.6,63.0
2022-07-06,Mumbai,31.6,16.5,55.0,1001.8,5.1,97.0
2022-07-07,Mumbai,32.3,0.5,58.0,1007.5,10.7,81.0
2022-07-08,Mumbai,33.6,0.2,48.0,1001.4,2.7,84.0
2022-07-09,Mumbai,30.2,0.4,53.0,1007.1,8.1,64.0
2022-07-10,Mumbai,32.5,4.3,57.0,1004.5,8.7,83.0
2022-07-11,Mumbai,32.0,0.7,54.0,1010.5,4.2,52.0
2022-07-12,Mumbai,33.1,2.8,54.0,1000.4,9.5,56.0
2022-07-13,Mumbai,32.3,0.4,39.0,1000.0,9.9,73.0
2022-07-14,Mumbai,31.2,0.3,53.0,1005.6,11.4,38.0
2022-07-15,Mumbai,30.7,4.6,61.0,998.4,11.1,64.0
2022-07-16,Mumbai,28.3,1.4,58.0,998.6,0.5,68.0
2022-07-17,Mumbai,33.5,21.0,46.0,1001.5,10.9,92.0
2022-07-18,Mumbai,29.8,10.1,54.0,1002.0,9.6,49.0
2022-07-19,Mumbai,31.4,0.5,58.0,995.0,11.3,69.0
2022-07-20,Mumbai,34.6,2.0,50.0,1001.6,3.3,49.0
2022-07-21,Mumbai,31.4,0.3,61.0,999.4,11.0,51.0
2022-07-22,Mumbai,32.9,2.4,51.0,1000.6,8.7,20.0
2022-07-23,Mumbai,31.7,0.0,55.0,1001.4,2.0,43.0
2022-07-24,Mumbai,33.1,6.3,56.0,1000.0,12.6,80.0
2022-07-25,Mumbai,32.0,1.9,73.0,1005.1,3.6,69.0
2022-07-26,Mumbai,31.2,0.8,55.0,1002.8,2.6,62.0
2022-07-27,Mumbai,34.0,0.1,53.0,1000.2,8.8,103.0
2022-07-28,Mumbai,31.5,0.2,63.0,1001.3,4.4,68.0
2022-07-29,Mumbai,29.8,10.9,54.0,1005.1,8.6,36.0
2022-07-30,Mumbai,31.4,2.3,59.0,1004.2,6.0,55.0
2022-07-31,Mumbai,32.7,1.1,42.0,1006.1,8.3,57.0
2022-08-01,Mumbai,30.1,3.0,60.0,1000.6,10.6,86.0
2022-08-02,Mumbai,33.0,1.5,58.0,1001.8,6.9,41.0
2022-08-03,Mumbai,33.0,9.0,49.0,1009.3,10.8,65.0
2022-08-04,Mumbai,35.0,2.0,68.0,1001.2,10.7,74.0
2022-08-05,Mumbai,30.8,0.2,57.0,1008.1,3.4,42.0
2022-08-06,Mumbai,32.8,0.4,57.0,1004.8,10.8,58.0
2022-08-07,Mumbai,29.1,0.1,50.0,999.8,9.7,21.0
2022-08-08,Mumbai,31.0,12.5,48.0,996.0,7.6,58.0
2022-08-09,Mumbai,31.8,2.0,55.0,1004.2,11.9,20.0
2022-08-10,Mumbai,32.2,1.0,49.0,998.9,14.3,49.0
2022-08-11,Mumbai,31.5,2.2,63.0,999.0,10.4,86.0
2022-08-12,Mumbai,31.4,3.9,66.0,995.0,0.6,63.0
2022-08-13,Mumbai,30.6,3.5,55.0,1006.7,9.0,56.0
2022-08-14,Mumbai,30.8,6.7,49.0,1002.4,6.5,58.0
2022-08-15,Mumbai,31.9,0.8,57.0,1002.2,5.9,93.0
2022-08-16,Mumbai,32.3,0.3,53.0,1003.7,8.6,65.0
2022-08-17,Mumbai,32.4,2.6,61.0,1003.2,5.6,73.0
2022-08-18,Mumbai,32.9,12.9,62.0,1002.7,14.2,47.0
2022-08-19,Mumbai,33.1,9.1,58.0,1004.4,8.3,47.0
2022-08-20,Mumbai,,1.9,,,7.1,
2022-08-21,Mumbai,30.4,3.1,68.0,992.3,10.5,51.0
2022-08-22,Mumbai,30.9,0.0,73.0,1005.6,10.6,41.0
2022-08-23,Mumbai,30.1,5.6,57.0,1004.4,12.2,71.0
2022-08-24,Mumbai,32.7,1.1,66.0,1002.9,9.8,65.0
2022-08-25,Mumbai,32.2,7.9,60.0,1009.2,6.9,52.0
2022-08-26,Mumbai,30.8,3.4,54.0,997.4,7.7,44.0
2022-08-27,Mumbai,31.1,0.1,71.0,991.5,2.4,20.0
2022-08-28,Mumbai,32.8,10.0,64.0,1009.0,0.7,43.0
2022-08-29,Mumbai,30.3,9.3,63.0,1004.9,11.6,59.0
2022-08-30,Mumbai,30.3,2.4,64.0,996.8,5.6,65.0
2022-08-31,Mumbai,32.1,2.0,61.0,1001.8,15.0,20.0
2022-09-01,Mumbai,31.4,1.1,55.0,1005.9,14.9,20.0
2022-09-02,Mumbai,32.8,2.4,75.0,998.7,1.6,56.0
2022-09-03,Mumbai,31.2,2.7,69.0,1005.9,8.4,35.0
2022-09-04,Mumbai,31.7,0.1,64.0,1012.2,19.7,49.0
2022-09-05,Mumbai,29.7,2.3,69.0,1009.4,3.6,45.0
2022-09-06,Mumbai,29.0,3.3,72.0,1003.8,8.8,64.0
2022-09-07,Mumbai,30.4,1.2,61.0,1005.3,6.1,20.0
2022-09-08,Mumbai,26.3,2.3,67.0,1000.4,6.0,43.0
2022-09-09,Mumbai,30.9,0.1,61.0,1004.7,5.9,70.0
2022-09-10,Mumbai,31.7,2.3,68.0,1003.0,7.0,57.0
2022-09-11,Mumbai,30.3,4.3,61.0,1000.5,10.4,38.0
2022-09-12,Mumbai,29.8,5.6,80.0,999.2,3.6,61.0
2022-09-13,Mumbai,31.7,0.8,61.0,1012.3,9.3,58.0
2022-09-14,Mumbai,29.9,2.4,67.0,1005.1,4.0,38.0
2022-09-15,Mumbai,31.4,0.0,67.0,1000.8,9.4,66.0
2022-09-16,Mumbai,33.2,0.0,61.0,1003.2,8.5,65.0
2022-09-17,Mumbai,30.9,2.4,70.0,1010.9,3.7,51.0
2022-09-18,Mumbai,31.2,0.7,63.0,1011.5,7.7,70.0
2022-09-19,Mumbai,30.4,2.2,61.0,1002.8,3.9,33.0
2022-09-20,Mumbai,30.0,0.0,64.0,1006.1,3.4,67.0
2022-09-21,Mumbai,30.0,4.4,59.0,1009.0,12.2,51.0
2022-09-22,Mumbai,29.6,10.6,73.0,1004.1,0.9,37.0
2022-09-23,Mumbai,31.1,3.3,69.0,1000.9,9.5,44.0
2022-09-24,Mumbai,26.9,0.2,71.0,1001.8,10.2,75.0
2022-09-25,Mumbai,28.9,11.4,55.0,1005.9,4.5,45.0
2022-09-26,Mumbai,30.2,0.0,66.0,1002.9,11.8,48.0
2022-09-27,Mumbai,27.9,0.1,59.0,1000.9,11.0,43.0
2022-09-28,Mumbai,28.9,2.3,65.0,1005.2,1.4,41.0
2022-09-29,Mumbai,28.0,0.2,74.0,1009.9,9.4,72.0
2022-09-30,Mumbai,29.6,0.0,67.0,1009.0,9.1,95.0
2022-10-01,Mumbai,30.2,1.3,64.0,1005.5,3.9,79.0
2022-10-02,Mumbai,31.0,1.3,73.0,1014.1,9.6,65.0
2022-10-03,Mumbai,29.5,14.9,72.0,1003.5,10.4,69.0
2022-10-04,Mumbai,27.6,3.0,78.0,1006.4,3.9,50.0
2022-10-05,Mumbai,29.0,5.6,52.0,1001.4,1.6,47.0
2022-10-06,Mumbai,29.4,0.9,67.0,1010.0,8.8,36.0
2022-10-07,Mumbai,30.6,8.4,62.0,1006.6,3.8,82.0
2022-10-08,Mumbai,25.1,13.8,59.0,1000.5,0.4,51.0
2022-10-09,Mumbai,28.9,5.8,66.0,1004.0,5.4,44.0
2022-10-10,Mumbai,25.5,0.4,57.0,1014.5,3.3,46.0
2022-10-11,Mumbai,29.3,0.0,50.0,1010.3,5.6,61.0
2022-10-12,Mumbai,28.8,8.0,59.0,1008.0,13.6,48.0
2022-10-13,Mumbai,28.8,0.9,64.0,1011.1,5.4,58.0
2022-10-14,Mumbai,29.3,0.2,79.0,1001.4,9.1,61.0
2022-10-15,Mumbai,28.5,0.3,60.0,1004.6,3.0,82.0
2022-10-16,Mumbai,26.9,9.9,57.0,1002.7,5.3,37.0
2022-10-17,Mumbai,28.3,0.1,52.0,1004.8,3.1,64.0
2022-10-18,Mumbai,29.6,3.9,63.0,1006.6,9.9,47.0
2022-10-19,Mumbai,27.5,1.3,64.0,1010.3,7.0,52.0
2022-10-20,Mumbai,27.6,6.8,67.0,1012.3,3.7,89.0
2022-10-21,Mumbai,25.7,1.7,56.0,1012.3,1.4,71.0
2022-10-22,Mumbai,29.2,2.1,60.0,1019.2,5.2,54.0
2022-10-23,Mumbai,26.6,0.1,50.0,1006.7,12.1,70.0
2022-10-24,Mumbai,26.2,0.5,67.0,1008.7,1.8,61.0
2022-10-25,Mumbai,26.6,0.5,55.0,1010.8,8.9,81.0
2022-10-26,Mumbai,25.9,3.5,46.0,1005.6,8.6,53.0
2022-10-27,Mumbai,26.7,3.1,74.0,1007.9,1.7,71.0
2022-10-28,Mumbai,29.0,1.6,69.0,1010.7,11.9,59.0
2022-10-29,Mumbai,28.2,1.5,68.0,1005.7,6.9,63.0
2022-10-30,Mumbai,29.1,0.0,68.0,1011.1,16.8,61.0
2022-10-31,Mumbai,29.1,3.1,58.0,1014.2,14.7,53.0
2022-11-01,Mumbai,25.4,0.4,73.0,1005.0,6.0,66.0
2022-11-02,Mumbai,27.4,0.1,58.0,1000.5,6.4,82.0
2022-11-03,Mumbai,28.9,0.8,79.0,1010.0,2.7,54.0
2022-11-04,Mumbai,30.1,1.5,67.0,1005.6,1.1,58.0
2022-11-05,Mumbai,24.4,0.0,53.0,1010.5,10.6,72.0
2022-11-06,Mumbai,24.3,0.0,72.0,1008.1,6.0,52.0
2022-11-07,Mumbai,27.1,0.1,79.0,1011.2,5.3,82.0
2022-11-08,Mumbai,25.8,1.2,64.0,1014.5,6.3,79.0
2022-11-09,Mumbai,24.7,4.4,73.0,1013.4,10.1,26.0
2022-11-10,Mumbai,26.8,0.4,64.0,1008.8,11.2,56.0
2022-11-11,Mumbai,24.9,2.1,61.0,1005.6,7.1,49.0
2022-11-12,Mumbai,22.6,1.4,47.0,1000.5,6.2,83.0
2022-11-13,Mumbai,26.0,0.0,74.0,1001.8,7.5,85.0
2022-11-14,Mumbai,26.2,1.2,62.0,1007.3,16.2,48.0
2022-11-15,Mumbai,26.9,0.3,68.0,1010.9,2.0,57.0
2022-11-16,Mumbai,27.3,0.9,57.0,1007.9,2.0,68.0
2022-11-17,Mumbai,26.1,1.5,59.0,1008.3,9.2,64.0
2022-11-18,Mumbai,25.4,3.0,73.0,1004.4,7.7,83.0
2022-11-19,Mumbai,24.7,0.3,62.0,1004.2,12.5,88.0
2022-11-20,Mumbai,23.1,0.4,62.0,1004.0,12.9,82.0
2022-11-21,Mumbai,24.9,0.8,56.0,1013.4,15.8,91.0
2022-11-22,Mumbai,27.0,0.0,66.0,1003.1,3.6,89.0
2022-11-23,Mumbai,26.5,0.0,70.0,1013.7,9.8,71.0
2022-11-24,Mumbai,28.5,0.6,62.0,1007.5,6.0,65.0
2022-11-25,Mumbai,25.1,0.7,64.0,1013.2,11.4,60.0
2022-11-26,Mumbai,22.6,0.3,56.0,1012.1,7.9,88.0
2022-11-27,Mumbai,26.5,2.7,75.0,1014.2,11.0,90.0
2022-11-28,Mumbai,26.8,0.1,60.0,1016.0,3.8,93.0
2022-11-29,Mumbai,23.4,1.2,63.0,1008.2,7.8,69.0
2022-11-30,Mumbai,22.6,2.1,76.0,1007.5,4.8,69.0
2022-12-01,Mumbai,25.3,0.0,63.0,1009.6,5.9,81.0
2022-12-02,Mumbai,26.1,0.7,53.0,1008.3,5.1,99.0
2022-12-03,Mumbai,23.3,3.3,58.0,1014.1,2.6,83.0
2022-12-04,Mumbai,24.4,3.7,62.0,1011.0,12.0,81.0
2022-12-05,Mumbai,23.7,0.7,77.0,1011.5,8.4,63.0
2022-12-06,Mumbai,23.0,0.6,66.0,1013.2,11.9,86.0
2022-12-07,Mumbai,22.8,1.6,62.0,1009.7,2.7,88.0
2022-12-08,Mumbai,25.0,0.4,70.0,1016.0,1.5,62.0
2022-12-09,Mumbai,24.1,0.7,73.0,1004.3,4.3,111.0
2022-12-10,Mumbai,23.7,1.7,58.0,1012.6,6.4,64.0
2022-12-11,Mumbai,20.7,5.0,74.0,1013.7,10.6,97.0
2022-12-12,Mumbai,27.3,0.0,70.0,1008.7,11.8,77.0
2022-12-13,Mumbai,23.1,1.4,67.0,1009.0,12.5,84.0
2022-12-14,Mumbai,24.3,2.5,47.0,1015.4,13.9,68.0
2022-12-15,Mumbai,22.8,6.2,65.0,1010.5,10.3,72.0
2022-12-16,Mumbai,25.0,1.3,73.0,1004.2,7.6,95.0
2022-12-17,Mumbai,22.1,1.3,61.0,1006.5,3.7,79.0
2022-12-18,Mumbai,24.5,0.3,79.0,1015.9,10.1,77.0
2022-12-19,Mumbai,24.1,2.3,63.0,1008.4,4.9,100.0
2022-12-20,Mumbai,25.8,0.8,56.0,1017.1,3.6,97.0
2022-12-21,Mumbai,22.6,2.9,67.0,1017.4,9.7,88.0
2022-12-22,Mumbai,23.3,0.0,65.0,1011.1,8.1,89.0
2022-12-23,Mumbai,23.9,0.5,68.0,1014.1,10.9,116.0
2022-12-24,Mumbai,27.4,0.0,61.0,1008.7,4.0,83.0
2022-12-25,Mumbai,22.0,0.0,71.0,1010.4,12.3,93.0
2022-12-26,Mumbai,24.6,0.4,58.0,1009.2,8.7,94.0
2022-12-27,Mumbai,23.2,2.4,63.0,1014.3,6.4,62.0
2022-12-28,Mumbai,24.6,0.5,53.0,1006.9,3.8,53.0
2022-12-29,Mumbai,25.1,2.6,56.0,1011.5,2.4,90.0
2022-12-30,Mumbai,24.3,0.7,63.0,1012.2,1.1,104.0
2022-12-31,Mumbai,24.5,0.4,57.0,1014.1,13.3,92.0
2023-01-01,Mumbai,24.5,2.0,58.0,1003.5,0.9,80.0
2023-01-02,Mumbai,23.2,4.0,60.0,1004.9,9.9,78.0
2023-01-03,Mumbai,23.7,2.9,63.0,1008.5,6.0,104.0
2023-01-04,Mumbai,21.5,0.1,66.0,1011.1,4.6,85.0
2023-01-05,Mumbai,23.5,0.5,66.0,1012.5,5.0,62.0
2023-01-06,Mumbai,22.9,0.6,68.0,1012.7,6.7,103.0
2023-01-07,Mumbai,23.6,0.0,62.0,1020.0,11.1,96.0
2023-01-08,Mumbai,25.2,3.4,57.0,1014.5,9.6,98.0
2023-01-09,Mumbai,24.6,0.2,49.0,1014.2,7.1,111.0
2023-01-10,Mumbai,24.7,0.7,58.0,1009.9,1.1,116.0
2023-01-11,Mumbai,25.7,0.3,54.0,1015.0,0.8,103.0
2023-01-12,Mumbai,20.4,0.4,47.0,1014.6,15.4,90.0
2023-01-13,Mumbai,24.7,0.5,71.0,1014.5,2.7,56.0
2023-01-14,Mumbai,24.0,2.0,47.0,1011.3,0.2,99.0
2023-01-15,Mumbai,23.9,0.1,62.0,1014.2,12.1,91.0
2023-01-16,Mumbai,22.0,0.3,63.0,1017.8,0.5,118.0
2023-01-17,Mumbai,24.9,0.1,58.0,1008.5,10.4,117.0
2023-01-18,Mumbai,25.8,3.1,77.0,1003.1,11.2,104.0
2023-01-19,Mumbai,25.6,0.0,59.0,1014.9,8.2,120.0
2023-01-20,Mumbai,23.9,1.2,53.0,1014.5,11.4,94.0
2023-01-21,Mumbai,25.0,3.5,71.0,1010.6,1.0,95.0
2023-01-22,Mumbai,25.5,2.4,53.0,1009.8,1.7,81.0
2023-01-23,Mumbai,26.9,0.2,48.0,1022.4,6.3,91.0
2023-01-24,Mumbai,26.0,0.2,51.0,1009.6,7.1,101.0
2023-01-25,Mumbai,24.3,0.0,54.0,1006.6,6.7,116.0
2023-01-26,Mumbai,24.3,0.6,58.0,1009.5,9.2,84.0
2023-01-27,Mumbai,24.4,2.2,60.0,1013.3,3.8,112.0
2023-01-28,Mumbai,24.5,0.7,47.0,1008.8,2.3,139.0
2023-01-29,Mumbai,23.4,0.1,60.0,1009.7,8.9,74.0
2023-01-30,Mumbai,25.4,1.3,73.0,1012.4,6.1,94.0
2023-01-31,Mumbai,23.2,0.0,52.0,1009.4,10.7,99.0
2023-02-01,Mumbai,23.0,1.7,56.0,1011.6,16.3,117.0
2023-02-02,Mumbai,24.8,0.4,62.0,1010.8,7.5,134.0
2023-02-03,Mumbai,23.4,0.0,65.0,1006.7,9.7,121.0
2023-02-04,Mumbai,23.9,0.2,52.0,1011.2,3.1,99.0
2023-02-05,Mumbai,21.2,2.7,50.0,1006.2,11.1,85.0
2023-02-06,Mumbai,25.6,1.0,49.0,1014.5,8.6,99.0
2023-02-07,Mumbai,,0.0,,,8.2,
2023-02-08,Mumbai,24.2,1.0,63.0,1009.7,11.1,105.0
2023-02-09,Mumbai,25.2,1.3,41.0,1003.3,2.1,85.0
2023-02-10,Mumbai,24.8,1.2,41.0,1008.7,9.6,128.0
2023-02-11,Mumbai,23.4,0.3,47.0,1005.5,9.1,88.0
2023-02-12,Mumbai,27.6,0.0,45.0,1016.3,14.1,113.0
2023-02-13,Mumbai,23.9,2.4,59.0,1009.8,0.9,105.0
2023-02-14,Mumbai,26.1,1.4,57.0,1012.3,6.7,82.0
2023-02-15,Mumbai,27.4,0.3,69.0,1003.2,16.8,103.0
